PLAIN-3	breast cancer cells feed on cholesterol
PLAIN-3308	what is behind the purported link between poultry consumption and anovulatory infertility
PLAIN-3309	brain parasites in meat
PLAIN-3309	what percentage of us lambs are infested with toxoplasma parasites
PLAIN-3310	what percentage of retail beef samples are infested with sarcocystis parasites
PLAIN-3310	usda parasite game
PLAIN-3313	restaurant worker hand washing
PLAIN-3313	what percentage of restaurant workers comply with the federal food code guidelines for hand washing
PLAIN-3314	fast food tested for carcinogens
PLAIN-3314	chicken from seven fast food outlets were tested to see which had the highest levels of carcinogenic heterocyclic amines
PLAIN-3315	carcinogens in roasted coffee
PLAIN-3315	if there are carcinogens created when you roast chicken  what about roasted coffee beans
PLAIN-3316	essential tremor  one of the most common neurological conditions  appears to be linked to meat consumption
PLAIN-3316	muscle tremors  diet
PLAIN-3317	carcinogens in roasted chicken
PLAIN-3317	our bodies are less efficient at detoxifying heterocyclic amines  carcinogens formed from cooked muscle tissue  than once believed
PLAIN-3318	fecal residues on chicken
PLAIN-3318	researchers use laser imaging to determine the proportion of retail chicken contaminated with fecal matter
PLAIN-3319	antioxidant level dynamics
PLAIN-3319	using an argon laser to measure human antioxidant levels in real time  researchers uncover how fast stress can deplete the body and how slowly it takes to restore antioxidant levels
PLAIN-3320	forego fatfree dressings
PLAIN-3320	fat is needed to maximize the absorption of certain important phytonutrients
PLAIN-3323	vegetarian s myelopathy
PLAIN-3323	vegetarians got a disease named after them
PLAIN-3324	low meat or no meat
PLAIN-3324	flexitarians versus vegetarians  who lives longer
PLAIN-3325	meat  mortality
PLAIN-3325	the massive nihaarp study looks at the relationship between meat consumption and total mortality  cancer mortality and cardiovascular disease mortality
PLAIN-3326	how to treat diabetes
PLAIN-3326	the american diabetes association diet headtohead against a vegan diet
PLAIN-3327	how to prevent diabetes
PLAIN-3327	the protection of plantbased diets against diabetes appears to extend beyond weight control
PLAIN-3328	thousands of vegans studied
PLAIN-3328	the first study of thousands of vegans is released  it compares their body mass index to that of vegetarians  flexitarians  and omnivores
PLAIN-3329	how to choose the  numbers  of plastic which are probably safest
PLAIN-3329	which plastics are harmful
PLAIN-3330	what four letter food is associated with reduced blood pressure and body fat
PLAIN-3330	fill in the blank
PLAIN-3333	why people eating healthy diets may have aspirin in their bloodstream even if they don t take any
PLAIN-3333	aspirin levels in plant foods
PLAIN-3334	animal studies suggest caloric restriction is beneficial  but what does some of the first human data show
PLAIN-3334	is caloric restriction good for you
PLAIN-3335	how to upregulate metabolism
PLAIN-3335	a biochemical clue as to why vegetarians tend to be significantly slimmer than the rest of the population
PLAIN-3336	oxalates in cinnamon
PLAIN-3336	how much turmeric and cinnamon is too much
PLAIN-3337	does tofu cause dementia
PLAIN-3337	the solution to the mystery behind the headlines
PLAIN-3338	waistline slimming food
PLAIN-3338	a biological understanding of why soy may result in less abdominal fat
PLAIN-3339	waistline expanding food
PLAIN-3339	which food has been associated with increased waist circumference
PLAIN-3340	should people with diverticulosis avoid nuts  seeds  and popcorn
PLAIN-3340	diverticulosis  nuts
PLAIN-3343	the effect of the saturated fat in coconut oil on cholesterol levels
PLAIN-3343	is coconut oil good for you
PLAIN-3344	areca nuts may be both carcinogenic and damaging to the liver
PLAIN-3344	are betel nuts good for you
PLAIN-3345	peanuts in pregnancy
PLAIN-3345	should pregnant women avoid peanuts to decrease their child s risk of peanut allergy
PLAIN-3346	fungal toxins in apples
PLAIN-3346	researchers report levels of a fungal toxin in organic and conventional apple juice
PLAIN-3347	apples  breast cancer
PLAIN-3347	can an apple a day significantly reduce cancer risk
PLAIN-3348	are star fruit good for you
PLAIN-3348	the oxalate content in star fruit may pose a risk
PLAIN-3349	is mangosteen juice good for you
PLAIN-3349	mangosteen juice may be an expensive way to make yourself sick
PLAIN-3350	is chlorella good for you
PLAIN-3350	chlorella does not have the toxins which may be present in bluegreen algae supplements and spirulina
PLAIN-3353	is white bread good for you
PLAIN-3353	is eating refined grains  white potatoes  and iceberg lettuce better than nothing
PLAIN-3354	researchers pit the leading insecticide treatment against a coconut oil emulsion shampoo
PLAIN-3354	nontoxic head lice treatment
PLAIN-3355	optimal sleep duration
PLAIN-3355	what may be the optimal number of hours to sleep on average every night to maximize health and longevity
PLAIN-3356	sleep  immunity
PLAIN-3356	is the link between immune function and a good night s rest a myth
PLAIN-3357	airborne supplements
PLAIN-3357	one of the largest consumer fraud cases in american history
PLAIN-3358	hot dogs  leukemia
PLAIN-3358	how much cancer risk can be avoided through lifestyle change
PLAIN-3359	estimated lifetime risk of developing a brain tumor with and without mobile phone use
PLAIN-3359	do cell phones cause cancer
PLAIN-3360	preliminary research on this chocolate substitute
PLAIN-3360	is carob good for you
PLAIN-3363	is hibiscus tea good for you
PLAIN-3363	the flower that puts the zing in red zinger
PLAIN-3364	look for it in asian markets
PLAIN-3364	is osmanthus tea good for you
PLAIN-3365	is tulsi tea good for you
PLAIN-3365	holy basil tea may live up to its name
PLAIN-3366	bergamot oil contains a phytonutrient that may be beneficial
PLAIN-3366	black tea vs earl grey
PLAIN-3367	green tea vs white
PLAIN-3367	it appears to depend on whether you add lemon
PLAIN-3368	a neurological basis for humanity s love affair with camellia sinensis
PLAIN-3368	dietary brain wave alteration
PLAIN-3369	the healthiest beverage
PLAIN-3369	a recipe for making the healthiest beverage even healthier
PLAIN-3370	what has the opposite of junk food  nutrition but no calories
PLAIN-3370	nutrition without calories
PLAIN-3373	fifty different brands of high fructose corn syrup containing foods were tested for mercury
PLAIN-3373	mercury in corn syrup
PLAIN-3374	sugar vs corn syrup
PLAIN-3374	mercury content aside  is high fructose corn syrup worse than table sugar
PLAIN-3375	diet  hyperactivity
PLAIN-3375	are soda drinking teens more hyperactive because of the sugar  caffeine  or preservatives
PLAIN-3376	when combined with ascorbic acid in soda  sodium benzoate can form the potent carcinogen benzene
PLAIN-3376	is sodium benzoate harmful
PLAIN-3377	is gum arabic harmful
PLAIN-3377	the verdict on this common food additive
PLAIN-3378	is citric acid harmful
PLAIN-3378	a hoax hoodwinks european consumers
PLAIN-3379	is artificial butter flavor harmful
PLAIN-3379	the connection between diacetyl and the devastating lung disease bronchiolitis obliterans
PLAIN-3380	is having a cat or dog associated with a higher or lower risk of developing nonhodgkin lymphoma
PLAIN-3380	pets  human lymphoma
PLAIN-3383	nutritional comparison between chicken and fake chicken
PLAIN-3383	chicken vs veggie chicken
PLAIN-3384	greater dna repair capacity may explain why those eating plantbased diets appear to have fewer breaks in their chromosomes as they age
PLAIN-3384	repairing dna damage
PLAIN-3385	it all depends on how you define  very high  fruit and vegetable intake
PLAIN-3385	flawed study interpretation
PLAIN-3386	do organic strawberries block human cancer cell growth in a petri dish more than conventional berries
PLAIN-3386	cancer fighting berries
PLAIN-3387	raw food nutrient absorption
PLAIN-3387	we should prepare vegetables in whichever manner entices us to eat the greatest quantity
PLAIN-3388	raw vs cooked broccoli
PLAIN-3388	which results in greater phytonutrient absorption  raw broccoli  steamed  boiled  or microwaved
PLAIN-3389	which type of nut has the highest antioxidant content
PLAIN-3389	the best nut
PLAIN-3390	which type of apple has the highest antioxidant content
PLAIN-3390	the best apple
PLAIN-3393	which type of mushroom has the highest antioxidant content
PLAIN-3393	the best mushroom
PLAIN-3394	tofu vs tempeh
PLAIN-3394	which is healthier  edamame  tofu  or tempeh
PLAIN-3395	the best bean
PLAIN-3395	which legume has the highest antioxidant content
PLAIN-3396	pinto beans vs black beans
PLAIN-3396	which should you choose on your next burrito
PLAIN-3397	choosing the most antioxidantpacked carrots  onions  and lettuce
PLAIN-3397	carrots vs baby carrots
PLAIN-3398	golden raisins versus sundried versus currants for antioxidant content
PLAIN-3398	the healthiest raisin
PLAIN-3399	up to 90  of the nutritional value is lost when we choose fruit juice rather than the whole fruit
PLAIN-3399	fruit juice fail
PLAIN-3400	healthy pumpkin pie
PLAIN-3400	recipe for incorporating antioxidantpacked spices into one s diet
PLAIN-3403	new antioxidant superstars
PLAIN-3403	ranking foods by antioxidants per unit weight
PLAIN-3404	human studies on whether acrylamide in baked and fried carbohydrates may be carcinogenic
PLAIN-3404	acrylamide in french fries
PLAIN-3405	even flexitarians might be at increased risk for developing arthritis
PLAIN-3405	preventing arthritis
PLAIN-3406	everyone should consider taking plantbased  yeast or algaederived  long chain omega3 fatty acid  dha  epa  supplements
PLAIN-3406	algaebased dha vs flax
PLAIN-3407	plantbased omega3 supplements
PLAIN-3407	by choosing algaebased sources of long chain omega3 fatty acids  one may be able to get the benefits of fish consumption without the risks
PLAIN-3408	balancing the risks and benefits of fish consumption
PLAIN-3408	mercury in vaccinations vs tuna
PLAIN-3409	the levels of industrial pollutants found in aquaculture
PLAIN-3409	farmed fish vs wildcaught
PLAIN-3410	flame retardant chemical contamination
PLAIN-3410	a way to detoxify one s body of industrial pollutants found in the food supply
PLAIN-3413	what percentage of a hot dog is actually muscle tissue
PLAIN-3413	what is really in hot dogs
PLAIN-3414	studies suggest plantbased diets are best for cancer prevention
